beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Easy Peeling,Tired Hands Brewing Company,IPA - American,7,0,,,,,,,,4.25,11/20/2020 22:59,https://untappd.com/c/966350801,https://untappd.com/beer/4007878,https://untappd.com/brewery/6226,United States,Ardmore,PA,citrusy,,Can,966350801,4007878,6226,https://untappd.s3.amazonaws.com/photos/2020_11_21/129add2123a537d9b7fb621e3fed94e8_raw.jpg,4.05,3.97,,0,0
The Starship DDH IPA,SingleCut Beersmiths,IPA - New England,6.6,0,,,,,,,,4.25,11/23/2020 17:55,https://untappd.com/c/967437353,https://untappd.com/beer/3945136,https://untappd.com/brewery/16555,United States,Astoria,NY,,,Can,967437353,3945136,16555,https://untappd.s3.amazonaws.com/photos/2020_11_23/1ed93edf261cbea9d9d522006fee384a_raw.jpg,4.11,4.07,,1,0
Robot Fish: Mosaic SMaSH,KCBC - Kings County Brewers Collective,IPA - American,6.6,40,,,,,,,,4.25,11/23/2020 20:59,https://untappd.com/c/967484263,https://untappd.com/beer/2136519,https://untappd.com/brewery/167520,United States,Brooklyn,NY,,,Can,967484263,2136519,167520,,4.04,4,Akash Sharma,1,0
Momma Needs Her Fruit Punch,Hoof Hearted Brewing,IPA - New England,7,0,,,,,,,,4.25,11/24/2020 22:45,https://untappd.com/c/967707387,https://untappd.com/beer/3521749,https://untappd.com/brewery/32642,United States,Marengo,OH,smooth,,Can,967707387,3521749,32642,https://untappd.s3.amazonaws.com/photos/2020_11_25/b9dd991581b50b782e85712426423174_raw.jpg,4.04,4.02,,1,0
Grateful Jams,Brix City Brewing,IPA - Imperial / Double New England,8,0,,,,,,,,4.25,11/25/2020 22:54,https://untappd.com/c/968024569,https://untappd.com/beer/2655687,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,,,Can,968024569,2655687,199006,https://untappd.s3.amazonaws.com/photos/2020_11_26/ccd679a964ea046e5f6f28a5ec003e02_raw.jpg,4.1,4.07,Zachary Levan,2,0
Apri-Guav Tastee,The Veil Brewing Co.,Sour - Other,5.5,0,Unreal. Thanks jason m.,,,,,,,4.75,11/26/2020 15:05,https://untappd.com/c/968194446,https://untappd.com/beer/2582707,https://untappd.com/brewery/245461,United States,Richmond,VA,"creamy,sweet,tart",,Can,968194446,2582707,245461,https://untappd.s3.amazonaws.com/photos/2020_11_26/795fa51a3b88f7788c1acf7fa1659353_raw.jpg,4.31,4.25,Zachary Levan,1,0
Wandering Into the Fog (Azacca),Abomination Brewing Company,IPA - Imperial / Double New England,8.6,0,,,,,,,,4.25,11/26/2020 16:44,https://untappd.com/c/968266026,https://untappd.com/beer/4049613,https://untappd.com/brewery/117272,United States,North Haven,CT,,,Can,968266026,4049613,117272,https://untappd.s3.amazonaws.com/photos/2020_11_26/14575bfc304f5588f2daeaba80cb2dd6_raw.jpg,4.2,4.16,Zachary Levan,1,0
Tickling the Ivories,Hoof Hearted Brewing,IPA - New England,7.2,0,,,,,,,,4.25,11/27/2020 19:11,https://untappd.com/c/968845316,https://untappd.com/beer/1636834,https://untappd.com/brewery/32642,United States,Marengo,OH,pineapple,,Can,968845316,1636834,32642,https://untappd.s3.amazonaws.com/photos/2020_11_28/b36b1bc979b61f5d6a914a259f3752bb_raw.jpg,4.07,4.06,Zachary Levan,1,0
"Coastal Sunshine (v9) Passion Fruit, Orange, Guava",Humble Forager Brewery,Sour - Fruited,6,0,,,,,,,,4.5,11/27/2020 21:19,https://untappd.com/c/968921033,https://untappd.com/beer/4004507,https://untappd.com/brewery/443008,United States,Waunakee,WI,"sour,Guava",,Can,968921033,4004507,443008,https://untappd.s3.amazonaws.com/photos/2020_11_28/b0c7532b31eb91cf040e2818fbb9705e_raw.jpg,4.19,4.15,Zachary Levan,0,0
Decuple Fatamorgana,Omnipollo,IPA - Quadruple,12,0,low key 12% slapper,,,,,,,4.75,11/30/2020 21:34,https://untappd.com/c/970053430,https://untappd.com/beer/4033945,https://untappd.com/brewery/29486,Sweden,Sundbybergs kommun,Stockholms län,,,Can,970053430,4033945,29486,https://untappd.s3.amazonaws.com/photos/2020_12_01/fe4bbb1fb6c0ea7f373eac45a8c5ea15_raw.jpg,4.29,4.2,,2,1
Bright Sipper,Brix City Brewing,IPA - Imperial / Double New England,8,0,Reminds me of Fields of Tall Grass - jason m.,,,,,,,4.5,12/3/2020 22:56,https://untappd.com/c/970781019,https://untappd.com/beer/4040145,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,,,Can,970781019,4040145,199006,https://untappd.s3.amazonaws.com/photos/2020_12_04/10957c9ddc95120d2aa1b8e85096c7b6_raw.jpg,4.05,3.85,Mike Wezyk,1,3
First Light,Four Quarters Brewing,IPA - American,6.5,0,,,,,,,,4.25,12/3/2020 22:57,https://untappd.com/c/970781317,https://untappd.com/beer/3342729,https://untappd.com/brewery/115672,United States,Winooski,VT,,,Can,970781317,3342729,115672,https://untappd.s3.amazonaws.com/photos/2020_12_04/441dd0c2e07624b6a51ce91b2b7ffd2d_raw.jpg,4.12,4.09,Mike Wezyk,0,0
Heady Topper,The Alchemist,IPA - Imperial / Double,8,100,,,,,,,,3.75,12/3/2020 22:59,https://untappd.com/c/970781548,https://untappd.com/beer/4691,https://untappd.com/brewery/1244,United States,Stowe,VT,,,Can,970781548,4691,1244,https://untappd.s3.amazonaws.com/photos/2020_12_04/c880ecd368981218eae165bde4884e6f_raw.jpg,4.55,4.55,Mike Wezyk,0,0
Mad Elf,Tröegs Independent Brewing,Belgian Strong Dark Ale,11,15,,,,,,,,,12/5/2020 22:17,https://untappd.com/c/971935314,https://untappd.com/beer/17568,https://untappd.com/brewery/2583,United States,Hershey,PA,"boozy,cherry",,Bottle,971935314,17568,2583,https://untappd.s3.amazonaws.com/photos/2020_12_06/a813e42bcc840b96f765902851fe333b_raw.jpg,3.83,3.83,Akash Sharma,1,0
Honeymoon Pajamas,Aslin Beer Company,IPA - Imperial / Double,8.5,0,,,,,,,,4.5,12/9/2020 20:42,https://untappd.com/c/972995696,https://untappd.com/beer/4047188,https://untappd.com/brewery/170844,United States,Alexandria,VA,,,Can,972995696,4047188,170844,https://untappd.s3.amazonaws.com/photos/2020_12_10/fcef77bb12519783a0564ccd8a610662_raw.jpg,4,3.96,,1,0
Static Minds,Forest & Main Brewing Company,IPA - Imperial / Double,8.2,0,,,,,,,,4.5,12/11/2020 22:22,https://untappd.com/c/973830722,https://untappd.com/beer/4040700,https://untappd.com/brewery/11094,United States,Ambler,PA,,,Can,973830722,4040700,11094,https://untappd.s3.amazonaws.com/photos/2020_12_12/3d3f8b41b598d04ddccb21e37fd99950_raw.jpg,4.09,3.8,,1,0
Techno Viking,Sloop Brewing Co.,IPA - New England,6,0,,,,,,,,4,12/13/2020 8:53,https://untappd.com/c/974580658,https://untappd.com/beer/3226870,https://untappd.com/brewery/36968,United States,Hopewell Junction,NY,"fruity,smooth",,Can,974580658,3226870,36968,,3.99,3.98,"Akash Sharma,Ken Averbookh",2,0
Maximum Delight,Grimm Artisanal Ales,IPA - Imperial / Double,8,0,Beer is nice. Wine dads hella overpriced. Last time I go there. $8.50 for a single can smh,,,,,,,4.25,12/14/2020 19:33,https://untappd.com/c/975060216,https://untappd.com/beer/3126885,https://untappd.com/brewery/72844,United States,Brooklyn,NY,,Wine Dad's,Can,975060216,3126885,72844,https://untappd.s3.amazonaws.com/photos/2020_12_15/c670a86e2b3399c7837af10bc15bf6d9_raw.jpg,4.18,4.14,,2,0
Get Puft,Brix City Brewing,IPA - Imperial / Double New England,8,0,,,,,,,,4.25,12/17/2020 8:09,https://untappd.com/c/975625366,https://untappd.com/beer/3748197,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,"creamy,smooth,marshmallow",,Can,975625366,3748197,199006,https://untappd.s3.amazonaws.com/photos/2020_12_17/cd38954a961e0a008099565e32ae4d9c_raw.jpg,4.15,4.04,,2,0
Tokyo Smoke,Aslin Beer Company,IPA - American,5.5,0,Enjoyable. Between 4 and 4.25.,,,,,,,4,12/18/2020 8:37,https://untappd.com/c/975946600,https://untappd.com/beer/4019620,https://untappd.com/brewery/170844,United States,Alexandria,VA,juicy,Coolvines,Can,975946600,4019620,170844,https://untappd.s3.amazonaws.com/photos/2020_12_18/83a803503cf8a94a9dc35a429a1601f9_raw.jpg,3.94,3.9,,2,0
Time of the Chimpanzee,Burlington Beer Company,IPA - New England,6.5,15,Shoutout to homie Chris,,,,,,,4,12/23/2020 17:33,https://untappd.com/c/978433599,https://untappd.com/beer/3601324,https://untappd.com/brewery/39375,United States,Williston,VT,"grassy,clean",ShopRite Wines and Spirits of Hoboken,Can,978433599,3601324,39375,https://untappd.s3.amazonaws.com/photos/2020_12_23/29a462dcf8e6180aac2a18f8bd8c7ac6_raw.jpg,3.99,3.97,,1,0
Nuances of Meaning,Aslin Beer Company,IPA - American,6.7,0,,,,,,,,4.25,12/28/2020 21:29,https://untappd.com/c/981211242,https://untappd.com/beer/2109984,https://untappd.com/brewery/170844,United States,Alexandria,VA,,ShopRite Wines and Spirits of Hoboken,Can,981211242,2109984,170844,https://untappd.s3.amazonaws.com/photos/2020_12_29/13d1a6a7f7f8f223e56b4c44a09eeda5_raw.jpg,4.09,4.07,Ken Averbookh,1,0
Impact Wrench,Industrial Arts Brewing,IPA - Triple,10,0,Check in 💯,,,,,,,4.25,12/30/2020 17:56,https://untappd.com/c/981868549,https://untappd.com/beer/3574079,https://untappd.com/brewery/285703,United States,Garnerville,NY,,Sparrow Wine & Liquor,Can,981868549,3574079,285703,https://untappd.s3.amazonaws.com/photos/2020_12_30/50ca911631e2dcd00e92d3bf80d94f64_raw.jpg,4.22,4.19,,1,0
OG's Axe (Equilibrium),Equilibrium Brewery,IPA - Imperial / Double,8,0,One of the best beers I’ve had. Super peachy,,,,,,,4.75,1/6/2021 18:08,https://untappd.com/c/984434800,https://untappd.com/beer/4092238,https://untappd.com/brewery/198789,United States,Middletown,NY,tropical,ShopRite Wines and Spirits of Hoboken,Can,984434800,4092238,198789,https://untappd.s3.amazonaws.com/photos/2021_01_06/5a2c2f3e3a191e12864cacf3b4a2f2de_raw.jpg,4.42,4.32,,0,0
Wolfe’s Neck,Maine Beer Company,IPA - American,6.5,0,,,,,,,,4,1/8/2021 8:12,https://untappd.com/c/984730358,https://untappd.com/beer/3263741,https://untappd.com/brewery/2874,United States,Freeport,ME,,,Bottle,984730358,3263741,2874,https://untappd.s3.amazonaws.com/photos/2021_01_08/28eab80e5e74e5f60e2b7c45163857f0_raw.jpg,4.06,4.05,Michele Williams,1,0
In Blind Sight (Citra+Galaxy) ,Brix City Brewing,IPA - Imperial / Double New England,8,0,,,,,,,,4.25,1/8/2021 8:12,https://untappd.com/c/984730393,https://untappd.com/beer/2271559,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,,ShopRite Wines and Spirits of Hoboken,Can,984730393,2271559,199006,https://untappd.s3.amazonaws.com/photos/2021_01_08/f910a8fefcf5e47c621b307aaa85991d_raw.jpg,4.12,4.08,Michele Williams,3,0
The Treachery of Fruit: Raspberry,Short Throw Brewing Co.,Sour - Fruited Gose,4,0,Melted raspberry sorbet. V nice v nice,,,,,,,4.5,1/9/2021 17:06,https://untappd.com/c/985440643,https://untappd.com/beer/3997884,https://untappd.com/brewery/449168,United States,North Haven,CT,raspberry,,Can,985440643,3997884,449168,https://untappd.s3.amazonaws.com/photos/2021_01_09/21ad7e362aa9197ce10a8513d0666322_raw.jpg,4.24,4.13,Mike Wezyk,1,0
New Year's Resolution,Magnify Brewing Company,IPA - Imperial / Double,8.3,0,,,,,,,,4,1/9/2021 21:10,https://untappd.com/c/985608564,https://untappd.com/beer/3600903,https://untappd.com/brewery/193269,United States,Fairfield,NJ,,,Draft,985608564,3600903,193269,,4.09,3.99,,1,0
"Insomniac's Daydream (Citra, Mosaic, Simcoe)",Timber Ales,IPA - American,7,0,,,,,,,,4.25,1/13/2021 19:57,https://untappd.com/c/986396248,https://untappd.com/beer/4052824,https://untappd.com/brewery/396873,United States,New York,NY,smooth,,Can,986396248,4052824,396873,https://untappd.s3.amazonaws.com/photos/2021_01_14/eb493d2693e7102f49ceab389ca717cc_raw.jpg,4.16,4.09,,1,0
Fractal Enigma + Citra,Equilibrium Brewery,IPA - American,6.8,0,,,,,,,,4.25,1/15/2021 21:10,https://untappd.com/c/987038858,https://untappd.com/beer/2924403,https://untappd.com/brewery/198789,United States,Middletown,NY,,,Can,987038858,2924403,198789,https://untappd.s3.amazonaws.com/photos/2021_01_16/2e72dcc49a2bf78b0213a7cc4e0b7506_raw.jpg,4.18,4.13,Mike Wezyk,2,0
"Private Sector (Lemon Drop, Cascade, and Citra)",District 96 Beer Factory,IPA - Imperial / Double New England,8,0,,,,,,,,4,1/15/2021 22:22,https://untappd.com/c/987071800,https://untappd.com/beer/3865972,https://untappd.com/brewery/300236,United States,New City,NY,,,Can,987071800,3865972,300236,https://untappd.s3.amazonaws.com/photos/2021_01_16/0e4ed6f7ef5765e1af0b260c377c9bb6_raw.jpg,4.32,4.07,Mike Wezyk,2,0
Who’d Like To Hold My Clipboard? (Pineapple),Hoof Hearted Brewing,IPA - Imperial / Double,9,0,"Split the can and was overwhelmed with just half. Don’t get me wrong, it was tasty but I could only drink half a can of it",,,,,,,3.75,1/18/2021 22:12,https://untappd.com/c/988219071,https://untappd.com/beer/2303821,https://untappd.com/brewery/32642,United States,Marengo,OH,"creamy,sweet,vanilla,pineapple",,Can,988219071,2303821,32642,https://untappd.s3.amazonaws.com/photos/2021_01_19/0d5f5907c0cd36726c339093e8f16d02_raw.jpg,4.33,4.28,Michele Williams,1,0
Lunch,Maine Beer Company,IPA - American,7,0,,,,,,,,4,1/18/2021 22:12,https://untappd.com/c/988219158,https://untappd.com/beer/49892,https://untappd.com/brewery/2874,United States,Freeport,ME,,,Bottle,988219158,49892,2874,https://untappd.s3.amazonaws.com/photos/2021_01_19/3b52e823180b5717624a8bcf37eafcab_raw.jpg,4.19,4.19,Michele Williams,0,0
Adventures of Snake Dog,Non Sequitur Beer Project,IPA - Imperial / Double New England,7.5,0,Missing body. Nothing special,,,,,,,3.75,1/22/2021 18:33,https://untappd.com/c/989077062,https://untappd.com/beer/4092728,https://untappd.com/brewery/447453,United States,New York,NY,,,Can,989077062,4092728,447453,https://untappd.s3.amazonaws.com/photos/2021_01_22/08d151a919f603e2c137531c088d248d_raw.jpg,4.05,3.91,,0,0
It's Complicated Being A Wizard,Burlington Beer Company,IPA - Imperial / Double New England,8,50,,,,,,,,4,1/30/2021 18:24,https://untappd.com/c/991780229,https://untappd.com/beer/860861,https://untappd.com/brewery/39375,United States,Williston,VT,,Coolvines,,991780229,860861,39375,https://untappd.s3.amazonaws.com/photos/2021_01_30/68d0ec7f802300a83d03f956df26e6c8_raw.jpg,4.13,4.12,,0,0
Intersect: Pacific Sunrise + Mosaic,Torch & Crown Brewing Company,IPA - Session / India Session Ale,5.1,0,,Torch & Crown Brewing Company,New York,NY,United States,40.7263,-74.0042,4.25,2/6/2021 19:25,https://untappd.com/c/993995978,https://untappd.com/beer/4089702,https://untappd.com/brewery/386511,United States,New York,NY,,,Draft,993995978,4089702,386511,https://untappd.s3.amazonaws.com/photos/2021_02_07/40ab3b10945f397eac41aa0e8de3ee9d_raw.jpg,4.1,3.83,"Michele Williams,Mike Wezyk",1,0
Gentle Persuasion,Torch & Crown Brewing Company,IPA - Milkshake,4.1,0,,Torch & Crown Brewing Company,New York,NY,United States,40.7263,-74.0042,3.75,2/6/2021 20:04,https://untappd.com/c/994023844,https://untappd.com/beer/4047739,https://untappd.com/brewery/386511,United States,New York,NY,,,Draft,994023844,4047739,386511,https://untappd.s3.amazonaws.com/photos/2021_02_07/170f8425e73b62c2fd02e190f8257cb9_raw.jpg,3.85,3.75,"Michele Williams,Mike Wezyk",2,0
Youth Lagoon,Foam Brewers,IPA - Imperial / Double,8,0,This hits,,,,,,,4.5,2/12/2021 16:29,https://untappd.com/c/995518560,https://untappd.com/beer/2346294,https://untappd.com/brewery/266666,United States,Burlington,VT,"smooth,citrus,juicy",,Can,995518560,2346294,266666,https://untappd.s3.amazonaws.com/photos/2021_02_12/7bec96147640359b3a13f7659aa8ecb8_raw.jpg,4.23,4.21,Mike Wezyk,1,0
Wandering Into the Fog (Galaxy),Abomination Brewing Company,IPA - Imperial / Double New England,8.6,12,,,,,,,,4.25,2/14/2021 18:22,https://untappd.com/c/996678293,https://untappd.com/beer/3110792,https://untappd.com/brewery/117272,United States,North Haven,CT,"soft,citrus",,Can,996678293,3110792,117272,https://untappd.s3.amazonaws.com/photos/2021_02_14/bc3d744fe1f9217b50d3927069820e48_raw.jpg,4.21,4.19,Michele Williams,1,0
Orbital Elevator,Burlington Beer Company,IPA - Imperial / Double New England,8.3,40,,,,,,,,4.25,2/14/2021 18:23,https://untappd.com/c/996678567,https://untappd.com/beer/1712765,https://untappd.com/brewery/39375,United States,Williston,VT,fruity,,,996678567,1712765,39375,https://untappd.s3.amazonaws.com/photos/2021_02_14/f94124b84cc48520806c7794557f784e_raw.jpg,4.17,4.16,Akash Sharma,1,0
Party Wave,Kane Brewing Company,IPA - American,7.4,0,,,,,,,,4.25,2/16/2021 2:20,https://untappd.com/c/996964379,https://untappd.com/beer/1806401,https://untappd.com/brewery/14653,United States,Ocean,NJ,crushable,,,996964379,1806401,14653,https://untappd.s3.amazonaws.com/photos/2021_02_16/06469def991229733ad238cf88e9fafe_raw.jpg,4.13,4.12,,2,0
Enso,Equilibrium Brewery,IPA - Imperial / Double,8.2,0,,,,,,,,4.25,2/16/2021 20:37,https://untappd.com/c/997103656,https://untappd.com/beer/3795213,https://untappd.com/brewery/198789,United States,Middletown,NY,,,,997103656,3795213,198789,https://untappd.s3.amazonaws.com/photos/2021_02_17/fdf9d6f4d88751c57933b91062537e3c_raw.jpg,4.17,4.16,,1,0
Distopian Dream Girl,Foam Brewers,IPA - New England,7,0,Very thin,,,,,,,3.75,2/18/2021 18:32,https://untappd.com/c/997481397,https://untappd.com/beer/2359287,https://untappd.com/brewery/266666,United States,Burlington,VT,tropical,,Can,997481397,2359287,266666,https://untappd.s3.amazonaws.com/photos/2021_02_18/6047b022471f4dab96a309d1803046e2_raw.jpg,4.22,4.2,,3,0
Causality Loop,Brix City Brewing,IPA - Imperial / Double New England,8,0,,8th Street Tavern,Hoboken,NJ,United States,40.7461,-74.0284,3.75,2/18/2021 21:37,https://untappd.com/c/997545379,https://untappd.com/beer/3945979,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,"creamy,thick",,Can,997545379,3945979,199006,https://untappd.s3.amazonaws.com/photos/2021_02_19/4ae28856d2c5420940a4d7795db76f07_raw.jpg,3.98,3.83,"Michele Williams,Tara Ford",1,0
Oats Thrice ,Brix City Brewing,IPA - Imperial / Double New England,8,0,,8th Street Tavern,Hoboken,NJ,United States,40.7461,-74.0284,4,2/18/2021 22:44,https://untappd.com/c/997560264,https://untappd.com/beer/3257134,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,,,Can,997560264,3257134,199006,https://untappd.s3.amazonaws.com/photos/2021_02_19/60dcda5d78f5919f392c9b26086ebd79_raw.jpg,4.03,3.98,"Michele Williams,Tara Ford",3,0
Blank Checks,Kills Boro Brewing Company,IPA - Imperial / Double New England,8.2,0,,Kills Boro Brewing Co,Staten Island,NY,United States,40.6363,-74.0775,4.5,2/20/2021 21:22,https://untappd.com/c/998657614,https://untappd.com/beer/4040370,https://untappd.com/brewery/277977,United States,Staten Island,NY,,,Draft,998657614,4040370,277977,https://untappd.s3.amazonaws.com/photos/2021_02_21/7c974de3a1dd3183ef0980dbaea266aa_raw.jpg,4.11,3.78,"Michele Williams,Tara Ford,Kaeli Van Cott",6,0
All The Drip,Kills Boro Brewing Company,IPA - Triple New England,10,0,👌🏼,,,,,,,4.5,2/20/2021 21:49,https://untappd.com/c/998672313,https://untappd.com/beer/4040385,https://untappd.com/brewery/277977,United States,Staten Island,NY,Balanced,,Draft,998672313,4040385,277977,https://untappd.s3.amazonaws.com/photos/2021_02_21/5b0d3983680cc2129332699416124137_raw.jpg,4.3,3.91,"Kaeli Van Cott,Michele Williams,Tara Ford",3,0
Daydreams Are Necessary,Timber Ales,IPA - Imperial / Double,8,0,,,,,,,,4.5,2/24/2021 19:34,https://untappd.com/c/999564338,https://untappd.com/beer/4130291,https://untappd.com/brewery/396873,United States,New York,NY,,,Can,999564338,4130291,396873,https://untappd.s3.amazonaws.com/photos/2021_02_25/1f6835fe84faed525d9a80a7b6d985da_raw.jpg,4.34,4.22,Mike Wezyk,1,1
Caribou,Foam Brewers,IPA - Imperial / Double New England,8.6,0,,,,,,,,4.5,2/24/2021 19:35,https://untappd.com/c/999564514,https://untappd.com/beer/2542098,https://untappd.com/brewery/266666,United States,Burlington,VT,"citrusy,juicy",,Can,999564514,2542098,266666,https://untappd.s3.amazonaws.com/photos/2021_02_25/236e716304628d9321a0684151972a42_raw.jpg,4.22,4.21,Mike Wezyk,1,0
Tangerine Dream Queen,Brix City Brewing,IPA - Imperial / Double Milkshake,8,0,,,,,,,,3.75,2/25/2021 21:05,https://untappd.com/c/999837895,https://untappd.com/beer/4176196,https://untappd.com/brewery/199006,United States,Little Ferry,NJ,"creamy,vanilla,Tangerine",,Can,999837895,4176196,199006,https://untappd.s3.amazonaws.com/photos/2021_02_26/7ed249e40dcff065fdcda75eed6d8fb1_raw.jpg,4.14,3.86,"Michele Williams,Akash Sharma",2,0
STATE OF THE ART SERIES: Riwaka West Coast IPA,Industrial Arts Brewing,IPA - American,6.4,0,,,,,,,,3.75,2/25/2021 21:06,https://untappd.com/c/999838269,https://untappd.com/beer/4131731,https://untappd.com/brewery/285703,United States,Garnerville,NY,,,Can,999838269,4131731,285703,https://untappd.s3.amazonaws.com/photos/2021_02_26/10b8e75b91b29d110fdfd1fe17354930_raw.jpg,3.93,3.76,"Akash Sharma,Michele Williams",2,0
